,Energy_Water_Sum_Cool_1
63299,0.0
63300,0.0
63301,0.0
63302,0.0
63303,0.0
63304,0.0
63305,0.0
63306,0.0
63307,0.0
63308,0.0
63309,0.0
63310,0.0
63311,0.0
63312,0.0
63313,0.0
63314,0.0
63315,0.0
63316,0.0
63317,0.0
63318,0.0
63319,0.0
63320,0.0
63321,0.0
63322,0.0
63323,0.0
63324,0.0
63325,0.0
63326,0.0
63327,0.0
63328,0.0
63329,0.0
63330,0.0
63331,0.0
63332,0.0
63333,0.0
63334,0.0
63335,0.0
63336,0.0
63337,0.0
63338,0.0
63339,0.0
63340,0.0
63341,0.0
63342,0.0
63343,0.0
63344,0.0
63345,0.0
63346,0.0
63347,-2.10371224061622
63348,-4.431907801473409
63349,-6.991637415991032
63350,-9.775050557688752
63351,-12.759788449444654
63352,-15.914061851144458
63353,-19.2004693381857
63354,-22.58098768064256
63355,-26.016552161157016
63356,-29.46837163101219
63357,-32.89457647460089
63358,-36.25021201054707
63359,-39.48664959390079
63360,-30.3288943160378
63361,-30.661359607547784
63362,-31.014494718258
63363,-31.39040117621851
63364,-31.787026853496624
63365,-32.203028558764295
63366,-32.634714777150826
63367,-33.08229652391703
63368,-33.546010695301646
63369,-34.02773933512235
63370,-34.53119745367802
63371,-35.058427726533814
63372,-35.60826778311987
63373,-36.17304964888645
63374,-36.74526793244305
63375,-37.32519054739192
63376,-37.91605072054438
63377,-38.5177645136885
63378,-39.12715326092993
63379,-39.73722516545752
63380,-40.34323029481367
63381,-40.94604230799216
63382,-41.547096095127614
63383,-42.147279112903085
63384,-42.75064865784534
63385,-43.35840472089048
63386,-43.97299006906322
63387,-44.59439245216696
63388,-45.22161634400711
63389,-45.85347647082868
63390,-46.48921614087219
63391,-47.12767672997625
63392,-47.76858082163143
63393,-48.40933187357354
63394,-49.04566760380836
63395,-49.67409283454491
63396,-50.29478078805832
63397,-50.90833886105313
63398,-51.515484818811466
63399,-52.116102392982256
63400,-52.71117280933356
63401,-53.30046468547535
63402,-53.88256564313061
63403,-54.457839764802415
63404,-55.0258047017724
63405,-55.58483881079246
63406,-56.1318095439194
63407,-56.66563675331067
63408,-57.18772739733964
63409,-57.701520199271904
63410,-58.21036069909498
63411,-58.7168009034485
63412,-59.22024947600276
63413,-59.72240024896203
63414,-60.22347303455703
63415,-60.724171116983776
63416,-61.22448049861792
63417,-61.72523228503764
63418,-62.2271388986919
63419,-62.7302719096996
63420,-63.233296435062606
63421,-63.73476324499215
63422,-64.23155698311464
63423,-64.7231308236685
63424,-65.21104017083321
63425,-65.69541064602834
63426,-66.17760518041133
63427,-66.65602296162787
63428,-67.13004725619848
63429,-67.59832495017673
63430,-68.05976204012954
63431,-68.51325161946032
63432,-68.95824660583835
63433,-69.39270868649801
63434,-69.81744635336595
63435,-70.2332873880357
63436,-70.64035216642868
63437,-71.04077775241508
63438,-71.43502325338726
63439,-71.82396437946913
63440,-72.20959882704419
63441,-72.5915041773787
63442,-72.97015819743199
63443,-73.34617565085351
63444,-73.72045229990019
63445,-74.09583853400251
63446,-74.4730983163705
63447,-74.85394390315865
63448,-75.23926234643568
63449,-75.62962293667346
63450,-76.0249956227534
63451,-76.42635716344702
63452,-76.83384589050068
63453,-77.24545316928995
63454,-77.65862898574977
63455,-78.07316884042258
63456,-78.48721157369502
63457,-78.89960150215265
63458,-79.31022445819693
63459,-79.71901561590657
63460,-80.12516362374792
63461,-80.52825283553118
63462,-80.92954043344656
63463,-81.32951936261517
63464,-81.728449798682
63465,-82.12676561538082
63466,-82.52566393550379
63467,-82.92401304191124
63468,-83.31963431196962
63469,-83.70864363880061
63470,-84.08783135787063
63471,-84.45267770628195
63472,-84.80071748017899
63473,-85.12690534973197
63474,-85.43018362777524
63475,-85.70763594529602
63476,-85.95797139278397
63477,-86.17856489473128
63478,-86.36732361346252
63479,-86.52308196881312
63480,-86.6458342962267
63481,-86.7349327358799
63482,-86.78878112798515
63483,-86.80661303364975
63484,-86.78963116056941
63485,-86.74110286963584
63486,-86.66382819746632
63487,-86.56211993656136
63488,-86.43982402380233
63489,-86.30116766524658
63490,-86.14990529772449
63491,-85.99056612143413
63492,-85.82602576072208
63493,-85.66274514719744
63494,-85.50189340398244
63495,-85.34321925441198
63496,-85.186648409536
63497,-85.03015076830907
63498,-84.87220073690995
63499,-84.71242287550112
63500,-84.54848801793291
63501,-84.3817284271576
63502,-84.21190191480532
63503,-84.0395021622348
63504,-83.86351649303576
63505,-83.68161659233084
63506,-83.49257039328322
63507,-83.29460885674857
63508,-83.08638013131808
63509,-82.86692267268815
63510,-82.63537596961375
63511,-82.39028973277773
63512,-82.13308867577082
63513,-81.86677617849635
63514,-81.59421961356733
63515,-81.31429572950863
63516,-81.02564331511851
63517,-80.728346575192
63518,-80.42187705705152
63519,-80.10690081455466
63520,-79.78518515223813
63521,-79.45774215508733
63522,-79.12618313039208
63523,-78.78975704449859
63524,-78.44877675309095
63525,-78.10318682921368
63526,-77.75323068071094
63527,-77.39961934497701
63528,-77.0451118429002
63529,-76.69352814016266
63530,-76.34939132438106
63531,-76.01565787834001
63532,-75.69576111199792
63533,-75.3944067389363
63534,-75.11235674840837
63535,-74.85207479114833
63536,-74.61604162703048
63537,-74.40562908561824
63538,-74.22307384695232
63539,-74.06977924344355
63540,-73.94662106303085
63541,-73.8560658841234
63542,-73.79800541805888
63543,-73.77071842308403
63544,-73.77062639093263
63545,-73.79590116868248
63546,-73.84567050344457
63547,-73.91819341993609
63548,-74.01139923766608
63549,-74.122133029972
63550,-74.24659811108765
63551,-74.38077327862138
63552,-74.52140383683145
63553,-74.66414453211605
63554,-74.80524396699347
63555,-74.94587121000474
63556,-75.08552636502239
63557,-75.22494785062356
63558,-75.36502638905675
63559,-75.50438933895134
63560,-75.64205689519895
63561,-75.77531930747796
63562,-75.90178958033097
63563,-76.02107120886785
63564,-76.13470207126603
63565,-76.24371154677064
63566,-76.34871572246739
63567,-76.45092493125203
63568,-76.55280367540874
63569,-76.65571438067897
63570,-76.760201342169
63571,-76.86538275578127
63572,-76.97070650303877
63573,-77.0748663536625
63574,-77.17690008285872
63575,-77.27744861560936
63576,-77.37919175607864
63577,-77.48387592679984
63578,-77.59265082970047
63579,-77.70583606933637
63580,-77.82447402840855
63581,-77.95071609599812
63582,-78.08351545280568
63583,-78.22108572021655
63584,-78.36215139547453
63585,-78.50113568084151
63586,-78.6326562706752
63587,-78.75363714670844
63588,-78.86368411755112
63589,-78.9648648092816
63590,-79.06068376334277
63591,-79.15728831334019
63592,-79.2600640209036
63593,-79.3721083375469
63594,-79.49720285582043
63595,-79.63857762829133
63596,-79.81564755844876
63597,-79.9966055050579
63598,-80.18526892729041
63599,-80.3904978786731
63600,-80.61847514131294
63601,-80.87266959937763
63602,-81.15921924722679
63603,-81.48806533472181
63604,-81.86461473965193
63605,-82.28361215541172
63606,-82.73575492533648
63607,-83.21308800902433
63608,-83.70716389237259
63609,-84.21399147729836
63610,-84.72513854972658
63611,-85.22930814518027
63612,-85.71599681413112
63613,-86.17910077873867
63614,-86.61504976505077
63615,-87.01680175858844
63616,-87.37921719086953
63617,-87.69486899770712
63618,-87.95996858462534
63619,-88.18351167582946
63620,-88.37566878428974
63621,-88.53913056296678
63622,-88.68007986185032
63623,-88.81345514687897
63624,-88.9484805847601
63625,-89.09044369589611
63626,-89.21982007691594
63627,-89.37965753683487
63628,-89.5856973983792
63629,-89.84033291748733
63630,-90.14373139390167
63631,-90.50405165879816
63632,-90.92350466762925
63633,-91.39012757897078
63634,-91.89123091576744
63635,-92.42325639138004
63636,-92.98613792145508
63637,-93.57607157004551
63638,-94.18869562478775
63639,-94.81639991455756
63640,-95.4508616524378
63641,-96.08550216425068
63642,-96.71624786212357
63643,-97.33535662315582
63644,-97.9326288988162
63645,-98.50327443131708
63646,-99.04731638946186
63647,-99.57545651447413
63648,-100.09735966692976
63649,-100.61315102656208
63650,-101.11724937564082
63651,-101.61006523478132
63652,-102.09753147204718
63653,-102.57656418324486
63654,-103.04745510778334
63655,-103.51654764470264
63656,-103.9709994557939
63657,-104.44188587063056
63658,-104.91865163014396
63659,-105.39096433850888
63660,-105.85704142678732
63661,-106.31144816018988
63662,-106.74932776625752
63663,-107.16221274207732
63664,-107.54629065799244
63665,-107.90360316981364
63666,-108.23871432421672
63667,-108.55791922093933
63668,-108.86987678438427
63669,-109.17618563438864
63670,-109.48223575251868
63671,-109.793537515249
63672,-110.1152861036086
63673,-110.4534682326643
63674,-110.81156825685296
63675,-111.19441882938231
63676,-111.60627571464047
63677,-112.05309610185446
63678,-112.53833081992192
63679,-113.05504696738892
63680,-113.60020065278628
63681,-114.1788881046803
63682,-114.78636125022771
63683,-115.40654208730878
63684,-116.02748951004324
63685,-116.6410692314934
63686,-117.26556648816772
63687,-117.85776237314585
63688,-118.40460122733084
63689,-118.90815966206776
63690,-119.36606674388004
63691,-119.76869612027916
63692,-120.10685800993583
63693,-120.39376088206902
63694,-120.64738824658036
63695,-120.8735025456013
63696,-121.07023669429276
63697,-121.2377208847433
63698,-121.3785685240763
63699,-121.50089728023916
63700,-121.60961728640416
63701,-121.70834662747984
63702,-121.80144416531948
63703,-121.89545381983672
63704,-121.9994657813546
63705,-122.13112039005868
63706,-122.30633316493493
63707,-122.5242619605189
63708,-122.77271310860792
63709,-123.0419275826849
63710,-123.31898502809344
63711,-123.58526936149632
63712,-123.8174605196854
63713,-124.004129627476
63714,-124.13297259959852
63715,-124.18401889407887
63716,-124.14239332873674
63717,-124.00348940632264
63718,-123.76664256032647
63719,-123.423795093538
63720,-122.96179927348012
63721,-122.37323932108096
63722,-121.65724118049998
63723,-120.8136955615811
63724,-119.84292358215777
63725,-118.74882402738098
63726,-117.54024455229737
63727,-116.22531438527405
63728,-114.81017633560587
63729,-113.30552250841592
63730,-111.72759391517457
63731,-110.09750810174089
63732,-108.43748838517408
63733,-106.76716075128232
63734,-105.10651160863937
63735,-103.46430875339888
63736,-101.8375660530428
63737,-100.22358564730274
63738,-98.62034751767766
63739,-97.02697551501888
63740,-95.43886642635682
63741,-93.84881039566496
63742,-92.2582125303202
63743,-90.67170937786447
63744,-89.09331118877013
63745,-87.52822304937678
63746,-85.9790564903477
63747,-84.44566231071614
63748,-82.918229184982
63749,-81.38272192614363
63750,-79.8355235160428
63751,-78.27896906624814
63752,-76.72138350313101
63753,-75.16327759514556
63754,-73.59897456875932
63755,-72.02626222870633
63756,-70.44732076919898
63757,-68.86893486804435
63758,-67.2965414252487
63759,-65.73135343266931
63760,-64.17511711920794
63761,-62.627009594006935
63762,-61.08429844972068
63763,-59.54534682442348
63764,-58.00519071958226
63765,-56.44897072145586
63766,-54.8618605593033
63767,-53.2373129439368
63768,-51.58189469341824
63769,-49.90907668058279
63770,-48.24021332645521
63771,-46.59711392310746
63772,-45.0004702007737
63773,-43.469146407411024
63774,-42.0181120218006
63775,-40.66287347131312
63776,-39.41508083229108
63777,-38.28155245435871
63778,-37.2688052321428
63779,-36.38720997328233
63780,-35.64873429228882
63781,-35.0671225730829
63782,-34.64500868345129
63783,-34.3801146795453
63784,-34.268793235437705
63785,-34.30902098985447
63786,-34.495507413975176
63787,-34.81826417286932
63788,-35.265074710453
63789,-35.822478439862444
63790,-36.46954734530379
63791,-37.18336088072992
63792,-37.938620730924505
63793,-38.70414226083332
63794,-39.45536458576399
63795,-40.179851739511136
63796,-40.88341318317146
63797,-41.573278088306985
63798,-42.25459852560879
63799,-42.92867245171394
63800,-43.59679423335103
63801,-44.260215426793714
63802,-44.91790675874437
63803,-45.56663062984205
63804,-46.20396216975292
63805,-46.82870850789896
63806,-47.43991529454718
63807,-48.03729889881257
63808,-48.62747661474933
63809,-49.21994631892885
63810,-49.82092990126552
63811,-50.43089404480978
63812,-51.04978218918289
63813,-51.67753038084429
63814,-52.31550229669649
63815,-52.964106598073535
63816,-53.62165591880508
63817,-54.2846064614973
63818,-54.94757877000564
63819,-55.60584636877354
63820,-56.25653241555537
63821,-56.89930415536217
63822,-57.53448622993846
63823,-58.16676640057374
63824,-58.80212018198368
63825,-59.447537250426656
63826,-60.10583989402047
63827,-60.775632439080105
63828,-61.45123057118083
63829,-62.12592190026916
63830,-62.7904588711004
63831,-63.43516809150817
63832,-64.054607475581
63833,-64.64264375082129
63834,-65.19646977628638
63835,-65.71030019999446
63836,-66.17962121880336
63837,-66.60534431499076
63838,-66.9887601736858
63839,-67.32950228699468
63840,-67.62481583992438
63841,-67.86978350487063
63842,-68.06256581605757
63843,-68.20350520671211
63844,-68.29629317111987
63845,-68.34246589989519
63846,-68.34372585921396
63847,-68.30228415235602
63848,-68.22416275501413
63849,-68.11477715030358
63850,-67.98242154471912
63851,-67.83374055428264
63852,-67.67576259582283
63853,-67.5196216777977
63854,-67.37146020909975
63855,-67.23510766910049
63856,-67.10843145232269
63857,-66.9889084127652
63858,-66.87341595486711
63859,-66.76187526631323
63860,-66.65344421648804
63861,-66.54869518021505
63862,-66.44732825989021
63863,-66.34943437781394
63864,-66.25437473217872
63865,-66.16199716789951
63866,-66.07480073835146
63867,-65.99419329069165
63868,-65.91816735935166
63869,-65.84385054453207
63870,-65.76939323267193
63871,-65.69377908046746
63872,-65.614476569582
63873,-65.53084099864412
63874,-65.44489279063286
63875,-65.35785410653487
63876,-65.26865097604141
63877,-65.17380974374795
63878,-65.07171132521006
63879,-64.9629659826115
63880,-64.84968982403036
63881,-64.73331038353913
63882,-64.61692476949227
63883,-64.50094585728132
63884,-64.38801842554832
63885,-64.2781946435484
63886,-64.17046852032327
63887,-64.0616122492974
63888,-63.950817429818336
63889,-63.83941353643463
63890,-63.73432467167336
63891,-63.64040428180813
63892,-63.55414183698568
63893,-63.47124892246112
63894,-63.38963780008532
63895,-63.31398960515851
63896,-63.24548508751115
63897,-63.17641622865636
63898,-63.10129786736346
63899,-63.0203421915749
63900,-62.938250986788674
63901,-62.85792726457154
63902,-62.7793030148642
63903,-62.70162401070733
63904,-62.62213922428684
63905,-62.53756089226094
63906,-62.44685486760684
63907,-62.35210760835688
63908,-62.253921495113
63909,-62.1542623745754
63910,-62.05376897326402
63911,-61.95538684837625
63912,-61.86014787467837
63913,-61.76742116188355
63914,-61.67424749112158
63915,-61.577863926945575
63916,-61.47798012422733
63917,-61.377724709692025
63918,-61.28183871696285
63919,-61.19082427874541
63920,-61.10071710215733
63921,-61.008012768884605
63922,-60.91351067849355
63923,-60.8213115918732
63924,-60.73389476812103
63925,-60.64707126133763
63926,-60.55342270438812
63927,-60.4534551327156
63928,-60.35277951819106
63929,-60.25798754293661
63930,-60.16858250594832
63931,-60.081877898823
63932,-59.994283697328136
63933,-59.90347669826636
63934,-59.806610572465125
63935,-59.7046001083896
63936,-59.599630078541374
63937,-59.49669435742791
63938,-59.40161246866567
63939,-59.31650401960721
63940,-59.23888812557412
63941,-59.16359323998159
63942,-59.08811205192096
63943,-59.01176249152984
63944,-58.93219714650999
63945,-58.85124183180107
63946,-58.77199110803163
63947,-58.69826280052639
63948,-58.6304954071363
63949,-58.56506746418986
63950,-58.49457392342434
63951,-58.41477030121924
63952,-58.32709621296458
63953,-58.23475412607301
63954,-58.1368418440604
63955,-58.031688601875885
63956,-57.92124212362997
63957,-57.81464405819735
63958,-57.718532253495134
63959,-57.63021703666473
63960,-57.54121210231374
63961,-57.44656688282227
63962,-57.348180960716064
63963,-57.25246071664322
63964,-57.164593946872856
63965,-57.08962087968469
63966,-57.02922522255104
63967,-56.98026043967885
63968,-56.93694817310449
63969,-56.89394547474983
63970,-56.85056077628144
63971,-56.80744014423438
63972,-56.76629251328639
63973,-56.727197556020336
63974,-56.69341061560234
63975,-56.66557395882831
63976,-56.64101798630963
63977,-56.614764972624734
63978,-56.580814203480855
63979,-56.5384015961012
63980,-56.49235612715081
63981,-56.44531291924472
63982,-56.397881852833656
63983,-56.34699480497476
63984,-56.29313535012565
63985,-56.240811776970254
63986,-56.19477846387551
63987,-56.15336413908821
63988,-56.111705630656495
63989,-56.06444094415492
63990,-56.01303746740176
63991,-55.9605676136672
63992,-55.910361001948175
63993,-55.86347504874451
63994,-55.82006678296719
63995,-55.77700372272496
63996,-55.73371765328361
63997,-55.68785821018387
63998,-55.63410498626207
63999,-55.56985027672133
64000,-55.50149320187336
64001,-55.43996808990533
64002,-55.38696446256397
64003,-55.34260986737101
64004,-55.30523687148032
64005,-55.27235848670463
64006,-55.24298063365451
64007,-55.21616193461405
64008,-55.19422711728988
64009,-55.17949489453819
64010,-55.17438166273038
64011,-55.18019340034223
64012,-55.19642397990408
64013,-55.22343454850688
64014,-55.26047507485942
64015,-55.304148832204696
64016,-55.35037128449946
64017,-55.39408197822139
64018,-55.4313578760736
64019,-55.4626046393806
64020,-48.21569921629354
64021,-48.65056983085754
64022,-49.09859361674592
64023,-49.56105781332717
64024,-50.038020901096026
64025,-50.52863547445891
64026,-51.03068082868213
64027,-51.53980689557044
64028,-52.05268253939119
64029,-52.5732566531399
64030,-53.10307779429321
64031,-53.63752956252427
64032,-54.172449714578505
64033,-54.70888711455762
64034,-55.24838176020624
64035,-55.79337926851486
64036,-56.34572837070493
64037,-56.90559429056177
64038,-57.47449374277519
64039,-58.053220098931526
64040,-58.63956458352654
64041,-59.23430773358927
64042,-59.83853175525196
64043,-60.45311367919796
64044,-61.082637129451086
64045,-61.729691750533085
64046,-62.39860293860699
64047,-63.08769560689688
64048,-63.79332758114423
64049,-64.513479341006
64050,-65.249833813753
64051,-66.00354048823358
64052,-66.7751139797717
64053,-67.56309957696048
64054,-68.36511555688959
64055,-69.17610138194055
64056,-69.99689552902205
64057,-70.83023147987325
64058,-71.67616246186587
64059,-72.52586635447615
64060,-73.37032988961106
64061,-74.20907767528247
64062,-75.04409150607353
64063,-75.87568321807947
64064,-76.69994255806213
64065,-77.50601269739865
64066,-78.29024388317292
64067,-79.05910324557135
64068,-79.81982630830016
64069,-80.57681415388551
64070,-81.32986437861251
64071,-82.08292428404373
64072,-82.84230577552613
64073,-83.61535878586405
64074,-84.41075840928877
64075,-85.23316461018275
64076,-86.08513181931016
64077,-86.96679806554457
64078,-87.87587300880493
64079,-88.81628975821016
64080,-89.79374459028067
64081,-90.81049308318342
64082,-91.86721015532954
64083,-92.96218089137938
64084,-94.0933389762993
64085,-95.2586613008431
64086,-96.45487776878014
64087,-97.68027558941988
64088,-98.93252885167996
64089,-100.20625676328775
64090,-101.49534889232396
64091,-102.7911731471777
64092,-104.08781628174486
64093,-105.3753171473584
64094,-106.64802244734447
64095,-107.91022618143138
64096,-109.16467812820927
64097,-110.4120295532162
64098,-111.64887679322035
64099,-112.87401814071568
64100,-114.09675880621928
64101,-115.32211375375717
64102,-116.55439314581014
64103,-117.79225538621756
64104,-119.02938217643916
64105,-120.26036263616425
64106,-121.48254461289687
64107,-122.69778211440132
64108,-123.91162206279122
64109,-125.12868580076096
64110,-126.34892251762092
64111,-127.57018882481762
64112,-128.78716289033483
64113,-129.9969739178178
64114,-131.1997735662368
64115,-132.40136026982776
64116,-133.6029400839393
64117,-134.80050738266698
64118,-135.99125133792415
64119,-137.17574283033198
64120,-138.35515549663808
64121,-139.5313031801074
64122,-140.69967504451662
64123,-141.85849697095455
64124,-143.0083943533921
64125,-144.1596393571825
64126,-145.3165022622997
64127,-146.47303789001444
64128,-147.6243017919421
64129,-148.76568788999876
64130,-149.89538457567468
64131,-151.010065171362
64132,-152.09924929202933
64133,-153.15507427855658
64134,-154.17382303898458
64135,-155.15274784906964
64136,-156.09200117080005
64137,-156.9898764812246
64138,-157.8491232298506
64139,-158.66538910961168
64140,-159.43526665202907
64141,-160.15581289104173
64142,-160.8289260300323
64143,-161.45887023967757
64144,-162.04993687717877
64145,-162.60482709523578
64146,-163.1282664082212
64147,-163.62425938524174
64148,-164.0991123461109
64149,-164.55854389396956
64150,-165.00566762690264
64151,-165.44468007184332
64152,-165.88228348986675
64153,-166.32647523924058
64154,-166.78108443913655
64155,-167.24131666221518
64156,-167.70275625016922
64157,-168.16284245227376
64158,-168.62519007788393
64159,-169.09086405647457
64160,-169.55479388670085
64161,-170.0100985980567
64162,-170.45339150479074
64163,-170.8861825195675
64164,-171.31198976553875
64165,-171.73554612489673
64166,-172.15729193016443
64167,-172.57808154470408
64168,-172.99360528519998
64169,-173.39972502067496
64170,-173.79111952718716
64171,-174.1690416265377
64172,-174.53691141262598
64173,-174.89772082601775
64174,-175.2527391562214
64175,-175.60035407631943
64176,-175.93713219399442
64177,-176.26527092454552
64178,-176.58494438891177
64179,-176.8947424470352
64180,-177.1955847803839
64181,-177.48755745346708
64182,-177.77284719764327
64183,-178.05417589730502
64184,-178.34022025232937
64185,-178.64490778953328
64186,-178.97589363195996
64187,-179.33289919486546
64188,-179.70681424128318
64189,-180.0828156545771
64190,-180.44631653742923
64191,-180.78354315478825
64192,-181.08892657080048
64193,-181.3499706119311
64194,-181.54808931415985
64195,-181.66582570776157
64196,-181.68654584850708
64197,-181.5964796460489
64198,-181.38754654826363
64199,-181.0534814019324
64200,-180.59352691271903
64201,-180.006196356508
64202,-179.29065129203
64203,-178.44224477140264
64204,-177.45951703414713
64205,-176.34394503262587
64206,-175.10256342109446
64207,-173.7463716257556
64208,-172.28556037541057
64209,-170.73475775350656
64210,-169.11308023068256
64211,-167.44203495948804
64212,-165.74131562211917
64213,-164.03099846341905
64214,-162.32740894509757
64215,-160.63014429259096
64216,-158.93369629704205
64217,-157.23660107730046
64218,-155.53850557397377
64219,-153.84332820653827
64220,-152.149863715067
64221,-150.45868383095612
64222,-148.76160301453763
64223,-147.0566136806384
64224,-145.34396660440063
64225,-143.62844582931697
64226,-141.9121217521773
64227,-140.192997076922
64228,-138.47002212835426
64229,-136.74312490069735
64230,-135.01315101958187
64231,-133.27815118354968
64232,-131.53731396304008
64233,-129.7903396190815
64234,-128.04237349999715
64235,-126.29826324688104
64236,-124.55793238242576
64237,-122.8155547446524
64238,-121.07128254929634
64239,-119.3270593829412
64240,-117.58323447363574
64241,-115.83898907440069
64242,-114.09788125931044
64243,-112.36083813293216
64244,-110.61678796968312
64245,-108.84331662829838
64246,-107.03011704853274
64247,-105.17749354865492
64248,-103.29278731256336
64249,-101.39141516532489
64250,-99.49377646364351
64251,-97.6203579533098
64252,-95.79160046176142
64253,-94.03140264077405
64254,-92.36190528761504
64255,-90.79640427105856
64256,-89.34661446449829
64257,-88.02620931616349
64258,-86.84201226825212
64259,-85.80409949338755
64260,-84.91915512985001
64261,-84.19394261984567
64262,-83.62938511114703
64263,-83.23042522287749
64264,-82.99167043911672
64265,-82.90697900820709
64266,-82.96804075269748
64267,-83.1651267953206
64268,-83.48394072228298
64269,-83.90342416107025
64270,-84.40150234230616
64271,-84.95506236569666
64272,-85.53519011772303
64273,-86.11451293046616
64274,-86.67166090229009
64275,-87.20859850565625
64276,-87.73126342262358
64277,-88.24468483854845
64278,-88.75000595083452
64279,-89.24534760510392
64280,-89.73253570400495
64281,-90.2153072571525
64282,-90.702343885264
64283,-91.19184744292662
64284,-91.6829508972867
64285,-92.1670959525456
64286,-92.64168594725034
64287,-93.10553179566656
64288,-93.56127416965435
64289,-94.01391771727624
64290,-94.46967105743444
64291,-94.9309963447202
64292,-95.40003936767754
64293,-95.8761774774752
64294,-96.3538548401422
64295,-96.82494014007544
64296,-97.28877096992912
64297,-97.74672416977386
64298,-98.1995153334852
64299,-98.64975584823812
64300,-99.09866463713792
64301,-99.54687741569404
64302,-99.9934287544405
64303,-100.43346189026624
64304,-100.8760124884622
64305,-101.33571496507268
64306,-101.82027809242996
64307,-102.33264968978104
64308,-102.8682088787052
64309,-103.41749225642
64310,-103.96778202686008
64311,-104.50137107473212
64312,-104.99766575863524
64313,-105.43601123366751
64314,-105.79610157862794
64315,-106.0692284999847
64316,-106.2504235106462
64317,-106.33429170942918
64318,-106.31610789263792
64319,-106.1906646162198
64320,-105.949492285885
64321,-105.58817947279202
64322,-105.10403246028726
64323,-104.49399246637869
64324,-103.76512608921357
64325,-102.92499429391404
64326,-101.97943793100896
64327,-100.9367573346773
64328,-99.80827222912168
64329,-98.61022406554996
64330,-97.3580812809883
64331,-96.06617912775104
64332,-94.75326381577034
64333,-93.43984446539544
64334,-92.14182369040108
64335,-90.86045286505804
64336,-89.59404280153487
64337,-88.33724782950071
64338,-87.08899398254353
64339,-85.84697955539946
64340,-84.60607157059879
64341,-83.36229321838897
64342,-82.11215942406206
64343,-80.85747090603772
64344,-79.59767230117436
64345,-78.33758765276345
64346,-77.07875785591513
64347,-75.82502703320048
64348,-74.57926997315717
64349,-73.33894887285558
64350,-72.09972102359464
64351,-70.8595173576147
64352,-69.61755736153867
64353,-68.37505011628622
64354,-67.1332586058314
64355,-65.89796572014073
64356,-64.66997836133156
64357,-63.447356628192125
64358,-62.227630631520704
64359,-61.00987179944079
64360,-59.79345896875837
64361,-58.57984458959645
64362,-57.36892922739812
64363,-56.16322951929505
64364,-54.95735867787512
64365,-53.74364981975523
64366,-52.51546807528487
64367,-51.2676751952967
64368,-50.00191631157613
64369,-48.72486588124637
64370,-47.44515321435527
64371,-46.17475036061978
64372,-44.9260409555001
64373,-43.71255525734045
64374,-42.555578169930975
64375,-41.46839759924743
64376,-40.4539138268109
64377,-39.51058981794412
64378,-38.64048154548494
64379,-37.84836575503891
64380,-37.14151465382686
64381,-36.52211195853696
64382,-35.98893351274357
64383,-35.54137696674807
64384,-35.17564246155385
64385,-34.885406886351355
64386,-34.66628036804018
64387,-34.51460901977664
64388,-34.42602488804312
64389,-34.3901897846252
64390,-34.394965737191725
64391,-34.42628901101889
64392,-34.470287172209574
64393,-34.51147066407889
64394,-34.53727285096466
64395,-34.54392262484316
64396,-34.53302085539437
64397,-34.510169116255746
64398,-34.476856987866135
64399,-34.43702728585247
64400,-34.39636110653707
64401,-34.359441117619305
64402,-34.329719065606675
64403,-34.30884878167738
64404,-34.2917325516663
64405,-34.272070041503326
64406,-34.25019376678831
64407,-34.229416307319
64408,-34.21026213248826
64409,-34.191525600139684
64410,-34.17089583607128
64411,-34.147907433952845
64412,-34.124927854751895
64413,-34.10395110377126
64414,-34.085084099025444
64415,-34.06462031788631
64416,-34.045025542917294
64417,-34.03085546322261
64418,-34.02296671324728
64419,-34.017840057783566
64420,-34.01179945357815
64421,-34.00231831637451
64422,-33.98922884880281
64423,-33.97394633174071
64424,-33.95017824681569
64425,-33.905348891493084
64426,-33.8343670052178
64427,-33.74138444783003
64428,-33.63674861435316
64429,-33.53121688079903
64430,-33.43706656285899
64431,-33.366846289323746
64432,-33.33440884717684
64433,-33.35131539431156
64434,-33.42561339911411
64435,-33.56768278273338
64436,-33.79222566123075
64437,-34.11148994073074
64438,-34.5307242189086
64439,-35.05449047472344
64440,-35.69050804385372
64441,-36.44484803636337
64442,-37.320625040550645
64443,-38.31435598030968
64444,-39.42254303737456
64445,-40.64342725566594
64446,-41.96825770803777
64447,-43.38294103933607
64448,-44.874637573898326
64449,-46.4319557027237
64450,-48.04503084662299
64451,-49.700576642006425
64452,-51.379315263308655
64453,-53.05826609249843
64454,-54.72437954726614
64455,-56.377248037403874
64456,-58.01722998341987
64457,-59.644126209384254
64458,-61.25701842207478
64459,-62.85551225091602
64460,-64.43887557577645
64461,-66.00533751882574
64462,-67.55270907429271
64463,-69.08235866770865
64464,-70.60036692896755
64465,-72.11048732400414
64466,-73.61353609343192
64467,-75.1075150906257
64468,-76.59729949146532
64469,-78.08949469341033
64470,-79.58568198079693
64471,-81.08236041723396
64472,-82.57324743983226
64473,-84.05055190472557
64474,-85.51317746581519
64475,-86.96780266904456
64476,-88.41795731691941
64477,-89.86349415113312
64478,-91.30308625520816
64479,-92.7388371163392
64480,-94.17246348446088
64481,-95.6034734663788
64482,-97.02949241324622
64483,-98.44830020795358
64484,-99.86641194919726
64485,-101.29682708939036
